,index,tconst,ordering,nconst,category,job,characters,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,primaryName,birthYear,deathYear,primaryProfession,directors,writers
517,522,tt0138524,7,nm0709070,writer,story,,movie,Intolerable Cruelty,Intolerable Cruelty,0,2003,,100,"Comedy,Crime,Romance",Robert Ramsey,1962.0,,"writer,producer,soundtrack","nm0001054,nm0001053","nm0709070,nm0832043,nm0738908,nm0001053,nm0001054"
518,520,tt0138524,5,nm0001054,director,,,movie,Intolerable Cruelty,Intolerable Cruelty,0,2003,,100,"Comedy,Crime,Romance",Joel Coen,1954.0,,"producer,writer,director","nm0001054,nm0001053","nm0709070,nm0832043,nm0738908,nm0001053,nm0001054"
519,523,tt0138524,8,nm0832043,writer,story,,movie,Intolerable Cruelty,Intolerable Cruelty,0,2003,,100,"Comedy,Crime,Romance",Matthew Stone,1963.0,,"writer,producer,soundtrack","nm0001054,nm0001053","nm0709070,nm0832043,nm0738908,nm0001053,nm0001054"
520,518,tt0138524,3,nm0000671,actor,,"[""Howard D. Doyle""]",movie,Intolerable Cruelty,Intolerable Cruelty,0,2003,,100,"Comedy,Crime,Romance",Billy Bob Thornton,1955.0,,"actor,writer,soundtrack","nm0001054,nm0001053","nm0709070,nm0832043,nm0738908,nm0001053,nm0001054"
521,517,tt0138524,2,nm0001876,actress,,"[""Marylin""]",movie,Intolerable Cruelty,Intolerable Cruelty,0,2003,,100,"Comedy,Crime,Romance",Catherine Zeta-Jones,1969.0,,"actress,soundtrack","nm0001054,nm0001053","nm0709070,nm0832043,nm0738908,nm0001053,nm0001054"
522,516,tt0138524,10,nm0004976,producer,producer,,movie,Intolerable Cruelty,Intolerable Cruelty,0,2003,,100,"Comedy,Crime,Romance",Brian Grazer,1951.0,,"producer,actor,writer","nm0001054,nm0001053","nm0709070,nm0832043,nm0738908,nm0001053,nm0001054"
523,515,tt0138524,1,nm0000123,actor,,"[""Miles""]",movie,Intolerable Cruelty,Intolerable Cruelty,0,2003,,100,"Comedy,Crime,Romance",George Clooney,1961.0,,"actor,producer,director","nm0001054,nm0001053","nm0709070,nm0832043,nm0738908,nm0001053,nm0001054"
524,519,tt0138524,4,nm0001691,actor,,"[""Donovan Donaly""]",movie,Intolerable Cruelty,Intolerable Cruelty,0,2003,,100,"Comedy,Crime,Romance",Geoffrey Rush,1951.0,,"actor,soundtrack,producer","nm0001054,nm0001053","nm0709070,nm0832043,nm0738908,nm0001053,nm0001054"
525,525,tt0139297,1,nm0538262,actor,,,movie,Gwen's Tit Torment,Gwen's Tit Torment,1,2002,,58,Adult,Bill Majors,,,"actor,director,producer",,
526,526,tt0139297,2,nm3656849,actress,,,movie,Gwen's Tit Torment,Gwen's Tit Torment,1,2002,,58,Adult,Debbie Majors,,,actress,,
527,536,tt0139654,9,nm0006183,composer,,,movie,Training Day,Training Day,0,2001,,122,"Crime,Drama,Thriller",Mark Mancina,1957.0,,"music_department,soundtrack,composer",nm0298807,nm0043742
528,535,tt0139654,8,nm0798711,producer,producer,,movie,Training Day,Training Day,0,2001,,122,"Crime,Drama,Thriller",Jeffrey Silver,,,"producer,production_manager,location_management",nm0298807,nm0043742
529,533,tt0139654,6,nm0043742,writer,written by,,movie,Training Day,Training Day,0,2001,,122,"Crime,Drama,Thriller",David Ayer,1968.0,,"writer,producer,director",nm0298807,nm0043742
530,534,tt0139654,7,nm0628352,producer,producer,,movie,Training Day,Training Day,0,2001,,122,"Crime,Drama,Thriller",Robert F. Newmyer,1956.0,2005.0,"producer,actor",nm0298807,nm0043742
531,532,tt0139654,5,nm0298807,director,,,movie,Training Day,Training Day,0,2001,,122,"Crime,Drama,Thriller",Antoine Fuqua,1965.0,,"director,producer,actor",nm0298807,nm0043742
532,528,tt0139654,10,nm0278475,cinematographer,director of photography,,movie,Training Day,Training Day,0,2001,,122,"Crime,Drama,Thriller",Mauro Fiore,1964.0,,"cinematographer,camera_department",nm0298807,nm0043742
533,530,tt0139654,3,nm0001277,actor,,"[""Roger""]",movie,Training Day,Training Day,0,2001,,122,"Crime,Drama,Thriller",Scott Glenn,1939.0,,"actor,producer,stunts",nm0298807,nm0043742
534,529,tt0139654,2,nm0000160,actor,,"[""Jake""]",movie,Training Day,Training Day,0,2001,,122,"Crime,Drama,Thriller",Ethan Hawke,1970.0,,"actor,writer,producer",nm0298807,nm0043742
535,527,tt0139654,1,nm0000243,actor,,"[""Alonzo""]",movie,Training Day,Training Day,0,2001,,122,"Crime,Drama,Thriller",Denzel Washington,1954.0,,"actor,producer,soundtrack",nm0298807,nm0043742
536,531,tt0139654,4,nm0000297,actor,,"[""Stan Gursky""]",movie,Training Day,Training Day,0,2001,,122,"Crime,Drama,Thriller",Tom Berenger,1949.0,,"actor,producer,writer",nm0298807,nm0043742
537,546,tt0140806,9,nm0750680,producer,producer,,movie,American Reel,American Reel,0,2003,,100,"Drama,Music",Jordan Rush,,,"writer,producer,actor",nm0004001,"nm0121750,nm0007110"
538,545,tt0140806,8,nm0341154,producer,producer,,movie,American Reel,American Reel,0,2003,,100,"Drama,Music",Darrell Griffin,,,"actor,producer",nm0004001,"nm0121750,nm0007110"
539,544,tt0140806,7,nm0007110,writer,writer,,movie,American Reel,American Reel,0,2003,,100,"Drama,Music",Scott Fivelson,,,"writer,producer,director",nm0004001,"nm0121750,nm0007110"
540,543,tt0140806,6,nm0121750,writer,writer,,movie,American Reel,American Reel,0,2003,,100,"Drama,Music",Junior Burke,,,writer,nm0004001,"nm0121750,nm0007110"
541,542,tt0140806,5,nm0004001,director,,,movie,American Reel,American Reel,0,2003,,100,"Drama,Music",Mark Archer,1973.0,,"producer,director,cinematographer",nm0004001,"nm0121750,nm0007110"
542,541,tt0140806,4,nm0195672,actress,,"[""Commercial Director""]",movie,American Reel,American Reel,0,2003,,100,"Drama,Music",Marina Anderson,1952.0,,"actress,editorial_department,publicist",nm0004001,"nm0121750,nm0007110"
543,540,tt0140806,3,nm0000446,actress,,"[""Disney Rifkin""]",movie,American Reel,American Reel,0,2003,,100,"Drama,Music",Mariel Hemingway,1961.0,,"actress,producer,soundtrack",nm0004001,"nm0121750,nm0007110"
544,539,tt0140806,2,nm0540585,actor,,"[""Jason Fields""]",movie,American Reel,American Reel,0,2003,,100,"Drama,Music",Michael Maloney,1957.0,,actor,nm0004001,"nm0121750,nm0007110"
545,538,tt0140806,10,nm0084205,composer,,,movie,American Reel,American Reel,0,2003,,100,"Drama,Music",Thom Bishop,,,"composer,writer",nm0004001,"nm0121750,nm0007110"
546,537,tt0140806,1,nm0001016,actor,,"[""James Lee Springer""]",movie,American Reel,American Reel,0,2003,,100,"Drama,Music",David Carradine,1936.0,2009.0,"actor,producer,soundtrack",nm0004001,"nm0121750,nm0007110"
547,555,tt0141120,8,nm0381043,producer,producer,,movie,The Ghost,The Ghost,0,2001,,86,"Action,Thriller",Louis Herthum,1956.0,,"actor,stunts,producer",nm0413465,"nm0413465,nm0853715"
548,554,tt0141120,7,nm0253189,producer,producer,,movie,The Ghost,The Ghost,0,2001,,86,"Action,Thriller",Tony Eldridge,,,"producer,writer,director",nm0413465,"nm0413465,nm0853715"
549,553,tt0141120,6,nm0853715,writer,,,movie,The Ghost,The Ghost,0,2001,,86,"Action,Thriller",Dave Tedder,,,"writer,actor,producer",nm0413465,"nm0413465,nm0853715"
550,552,tt0141120,5,nm0413465,director,,,movie,The Ghost,The Ghost,0,2001,,86,"Action,Thriller",Douglas Jackson,1938.0,,"director,producer,writer",nm0413465,"nm0413465,nm0853715"
551,556,tt0141120,9,nm1064516,producer,producer,,movie,The Ghost,The Ghost,0,2001,,86,"Action,Thriller",David Waters,,,producer,nm0413465,"nm0413465,nm0853715"
552,550,tt0141120,3,nm0846480,actor,,"[""Chang""]",movie,The Ghost,The Ghost,0,2001,,86,"Action,Thriller",Cary-Hiroyuki Tagawa,1950.0,,"actor,producer,miscellaneous",nm0413465,"nm0413465,nm0853715"
553,549,tt0141120,2,nm0000514,actor,,"[""Dan Olinghouse""]",movie,The Ghost,The Ghost,0,2001,,86,"Action,Thriller",Michael Madsen,1957.0,,"actor,producer,writer",nm0413465,"nm0413465,nm0853715"
554,548,tt0141120,10,nm0931050,composer,,,movie,The Ghost,The Ghost,0,2001,,86,"Action,Thriller",Ken Williams,,,"composer,soundtrack,actor",nm0413465,"nm0413465,nm0853715"
555,547,tt0141120,1,nm0497621,actress,,"[""Jing""]",movie,The Ghost,The Ghost,0,2001,,86,"Action,Thriller",Julie Lee,1956.0,,"actress,director,writer",nm0413465,"nm0413465,nm0853715"
556,551,tt0141120,4,nm0368745,actor,,"[""Edward""]",movie,The Ghost,The Ghost,0,2001,,86,"Action,Thriller",Richard Hatch,1945.0,2017.0,"actor,producer,director",nm0413465,"nm0413465,nm0853715"
557,565,tt0141907,8,nm0276353,producer,producer,,movie,Town & Country,Town & Country,0,2001,,104,"Comedy,Romance",Simon Fields,1955.0,,"producer,actor",nm0155093,"nm0490861,nm0377750"
558,564,tt0141907,7,nm0377750,writer,written by,,movie,Town & Country,Town & Country,0,2001,,104,"Comedy,Romance",Buck Henry,1930.0,2020.0,"writer,actor,producer",nm0155093,"nm0490861,nm0377750"
559,563,tt0141907,6,nm0490861,writer,written by,,movie,Town & Country,Town & Country,0,2001,,104,"Comedy,Romance",Michael Laughlin,1938.0,2021.0,"producer,writer,director",nm0155093,"nm0490861,nm0377750"
560,562,tt0141907,5,nm0155093,director,,,movie,Town & Country,Town & Country,0,2001,,104,"Comedy,Romance",Peter Chelsom,1956.0,,"actor,director,writer",nm0155093,"nm0490861,nm0377750"
561,566,tt0141907,9,nm0440140,producer,producer,,movie,Town & Country,Town & Country,0,2001,,104,"Comedy,Romance",Andrew S. Karsch,,,"producer,writer,executive",nm0155093,"nm0490861,nm0377750"
562,560,tt0141907,3,nm0000176,actress,,"[""Alex""]",movie,Town & Country,Town & Country,0,2001,,104,"Comedy,Romance",Nastassja Kinski,1961.0,,"actress,producer,soundtrack",nm0155093,"nm0490861,nm0377750"
563,559,tt0141907,2,nm0000473,actress,,"[""Ellie""]",movie,Town & Country,Town & Country,0,2001,,104,"Comedy,Romance",Diane Keaton,1946.0,,"actress,producer,soundtrack",nm0155093,"nm0490861,nm0377750"
564,558,tt0141907,10,nm0740407,producer,producer,,movie,Town & Country,Town & Country,0,2001,,104,"Comedy,Romance",Fred Roos,1934.0,,"casting_director,producer,casting_department",nm0155093,"nm0490861,nm0377750"
565,557,tt0141907,1,nm0000886,actor,,"[""Porter""]",movie,Town & Country,Town & Country,0,2001,,104,"Comedy,Romance",Warren Beatty,1937.0,,"actor,soundtrack,producer",nm0155093,"nm0490861,nm0377750"
566,561,tt0141907,4,nm0000443,actress,,"[""Mona""]",movie,Town & Country,Town & Country,0,2001,,104,"Comedy,Romance",Goldie Hawn,1945.0,,"actress,producer,soundtrack",nm0155093,"nm0490861,nm0377750"
567,576,tt0142634,9,nm0367202,cinematographer,,,movie,Nobody Knows Anything!,Nobody Knows Anything!,0,2003,,90,Comedy,Irek Hartowicz,1951.0,,"cinematographer,camera_department,actor",nm0849587,nm0664727
568,575,tt0142634,8,nm0737257,producer,producer,,movie,Nobody Knows Anything!,Nobody Knows Anything!,0,2003,,90,Comedy,Wayne Rogers,1933.0,2015.0,"actor,soundtrack,producer",nm0849587,nm0664727
569,574,tt0142634,7,nm0466845,producer,producer,,movie,Nobody Knows Anything!,Nobody Knows Anything!,0,2003,,90,Comedy,Brad Korzen,,,producer,nm0849587,nm0664727
570,573,tt0142634,6,nm0664727,writer,writer,,movie,Nobody Knows Anything!,Nobody Knows Anything!,0,2003,,90,Comedy,David Pasquesi,,,"actor,writer,director",nm0849587,nm0664727
571,572,tt0142634,5,nm0849587,director,,,movie,Nobody Knows Anything!,Nobody Knows Anything!,0,2003,,90,Comedy,William Tannen,1942.0,,"director,producer,actor",nm0849587,nm0664727
572,571,tt0142634,4,nm0158632,actress,,"[""Rental Car Agent""]",movie,Nobody Knows Anything!,Nobody Knows Anything!,0,2003,,90,Comedy,Margaret Cho,1968.0,,"actress,producer,writer",nm0849587,nm0664727
573,569,tt0142634,2,nm0089781,actor,,"[""Mayor""]",movie,Nobody Knows Anything!,Nobody Knows Anything!,0,2003,,90,Comedy,Alan Blumenfeld,1952.0,,"actor,producer,soundtrack",nm0849587,nm0664727
574,568,tt0142634,10,nm1095761,editor,,,movie,Nobody Knows Anything!,Nobody Knows Anything!,0,2003,,90,Comedy,Michael Chambliss,,,"camera_department,miscellaneous,cinematographer",nm0849587,nm0664727
575,567,tt0142634,1,nm1745562,actress,,"[""Usherette""]",movie,Nobody Knows Anything!,Nobody Knows Anything!,0,2003,,90,Comedy,Linda Black,,,actress,nm0849587,nm0664727
576,570,tt0142634,3,nm0137142,actor,,"[""Frankie C.""]",movie,Nobody Knows Anything!,Nobody Knows Anything!,0,2003,,90,Comedy,Carmine Caridi,1934.0,2019.0,"actor,soundtrack",nm0849587,nm0664727
577,585,tt0143558,9,nm2818824,production_designer,,,movie,Father's Acre,Apaföld,0,2009,,85,Drama,Heni Kiss,,,"art_director,production_designer,costume_department",nm2836167,nm2836167
578,584,tt0143558,8,nm2732854,cinematographer,,,movie,Father's Acre,Apaföld,0,2009,,85,Drama,Tamás Dobos,1973.0,,"cinematographer,camera_department,writer",nm2836167,nm2836167
579,583,tt0143558,7,nm3294885,composer,,,movie,Father's Acre,Apaföld,0,2009,,85,Drama,Péter Ágai,,,composer,nm2836167,nm2836167
580,582,tt0143558,6,nm0592855,producer,producer,,movie,Father's Acre,Apaföld,0,2009,,85,Drama,Péter Miskolczi,,,"producer,production_manager,miscellaneous",nm2836167,nm2836167
581,579,tt0143558,3,nm0619430,actress,,"[""Son's Aunt"",""Father's sister in-law""]",movie,Father's Acre,Apaföld,0,2009,,85,Drama,Andrea Nagy,,,actress,nm2836167,nm2836167
582,580,tt0143558,4,nm0081090,actor,,,movie,Father's Acre,Apaföld,0,2009,,85,Drama,Lukács Bicskey,1961.0,2015.0,actor,nm2836167,nm2836167
583,578,tt0143558,2,nm0220729,actor,,"[""Father""]",movie,Father's Acre,Apaföld,0,2009,,85,Drama,János Derzsi,1954.0,,actor,nm2836167,nm2836167
584,577,tt0143558,1,nm3200225,actor,,"[""Son""]",movie,Father's Acre,Apaföld,0,2009,,85,Drama,Tamás Ravasz,,,actor,nm2836167,nm2836167
585,581,tt0143558,5,nm2836167,director,,,movie,Father's Acre,Apaföld,0,2009,,85,Drama,Viktor Oszkar Nagy,1980.0,,"director,writer,assistant_director",nm2836167,nm2836167
586,595,tt0143861,9,nm0702579,composer,,,movie,Scratch,Scratch,0,2001,,92,"Documentary,Music",DJ Q-Bert,1969.0,,"composer,soundtrack,actor",nm0695629,
587,593,tt0143861,7,nm0583755,producer,producer,,movie,Scratch,Scratch,0,2001,,92,"Documentary,Music",Ernest Meza,,,"producer,miscellaneous",nm0695629,
588,592,tt0143861,6,nm0089065,producer,producer,,movie,Scratch,Scratch,0,2001,,92,"Documentary,Music",Brad Blondheim,,,"producer,miscellaneous,writer",nm0695629,
589,591,tt0143861,5,nm0695629,director,,,movie,Scratch,Scratch,0,2001,,92,"Documentary,Music",Doug Pray,,,"producer,director,editor",nm0695629,
590,594,tt0143861,8,nm1040909,composer,,,movie,Scratch,Scratch,0,2001,,92,"Documentary,Music",Mix Master Mike,1970.0,,"soundtrack,actor,music_department",nm0695629,
591,589,tt0143861,3,nm1957258,self,,"[""Self - The Allies""]",movie,Scratch,Scratch,0,2001,,92,"Documentary,Music",Craze,,,director,nm0695629,
592,588,tt0143861,2,nm0007289,self,,"[""Self - The Allies""]",movie,Scratch,Scratch,0,2001,,92,"Documentary,Music",A-Trak,1982.0,,"soundtrack,actor",nm0695629,
593,587,tt0143861,10,nm0072008,cinematographer,,,movie,Scratch,Scratch,0,2001,,92,"Documentary,Music",Robert Bennett,1959.0,2004.0,"camera_department,cinematographer",nm0695629,
594,586,tt0143861,1,nm3085819,self,,"[""Themselves""]",movie,Scratch,Scratch,0,2001,,92,"Documentary,Music",The Allies,,,,nm0695629,
595,590,tt0143861,4,nm6780000,self,,"[""Self - The Allies""]",movie,Scratch,Scratch,0,2001,,92,"Documentary,Music",D.J. Infamous,,,"soundtrack,actor",nm0695629,
596,596,tt0144280,1,nm1105533,actress,,"[""Linda Sobek""]",movie,Whispers from a Shallow Grave,Whispers from a Shallow Grave,0,2006,,90,"Crime,Fantasy,Mystery",Trudi Jo Marie Keck,,,"editor,actress,editorial_department",nm0628399,nm0628399
597,597,tt0144280,2,nm0110928,actor,,"[""Charles Rathbun""]",movie,Whispers from a Shallow Grave,Whispers from a Shallow Grave,0,2006,,90,"Crime,Fantasy,Mystery",Gerald Brodin,,,"actor,assistant_director,camera_department",nm0628399,nm0628399
598,598,tt0144280,3,nm1815378,actress,,"[""Linda's Roommate""]",movie,Whispers from a Shallow Grave,Whispers from a Shallow Grave,0,2006,,90,"Crime,Fantasy,Mystery",Gwen Brownson,,,"actress,miscellaneous",nm0628399,nm0628399
599,599,tt0144280,4,nm1617585,actress,,"[""TV Reporter""]",movie,Whispers from a Shallow Grave,Whispers from a Shallow Grave,0,2006,,90,"Crime,Fantasy,Mystery",Lateefah Devoe,,,"actress,music_department",nm0628399,nm0628399
600,600,tt0144280,5,nm0628399,director,,,movie,Whispers from a Shallow Grave,Whispers from a Shallow Grave,0,2006,,90,"Crime,Fantasy,Mystery",Ted Newsom,1952.0,2020.0,"writer,actor,producer",nm0628399,nm0628399
601,601,tt0144280,6,nm1337790,composer,,,movie,Whispers from a Shallow Grave,Whispers from a Shallow Grave,0,2006,,90,"Crime,Fantasy,Mystery",Dan Ferguson,,,"composer,miscellaneous,producer",nm0628399,nm0628399
602,608,tt0145487,6,nm0498278,writer,Marvel comic book,,movie,Spider-Man,Spider-Man,0,2002,,121,"Action,Adventure,Sci-Fi",Stan Lee,1922.0,2018.0,"producer,writer,actor",nm0000600,"nm0498278,nm0228492,nm0462895"
603,610,tt0145487,8,nm0462895,writer,screenplay,,movie,Spider-Man,Spider-Man,0,2002,,121,"Action,Adventure,Sci-Fi",David Koepp,1963.0,,"writer,miscellaneous,director",nm0000600,"nm0498278,nm0228492,nm0462895"
604,611,tt0145487,9,nm0117290,producer,producer,,movie,Spider-Man,Spider-Man,0,2002,,121,"Action,Adventure,Sci-Fi",Ian Bryce,,,"producer,assistant_director,production_manager",nm0000600,"nm0498278,nm0228492,nm0462895"
605,609,tt0145487,7,nm0228492,writer,Marvel comic book,,movie,Spider-Man,Spider-Man,0,2002,,121,"Action,Adventure,Sci-Fi",Steve Ditko,1927.0,2018.0,"writer,producer,miscellaneous",nm0000600,"nm0498278,nm0228492,nm0462895"
606,607,tt0145487,5,nm0000600,director,,,movie,Spider-Man,Spider-Man,0,2002,,121,"Action,Adventure,Sci-Fi",Sam Raimi,1959.0,,"producer,writer,director",nm0000600,"nm0498278,nm0228492,nm0462895"
607,603,tt0145487,10,nm0957205,producer,producer,,movie,Spider-Man,Spider-Man,0,2002,,121,"Action,Adventure,Sci-Fi",Laura Ziskin,1950.0,2011.0,"producer,writer,miscellaneous",nm0000600,"nm0498278,nm0228492,nm0462895"
608,605,tt0145487,3,nm0000353,actor,,"[""Green Goblin"",""Norman Osborn""]",movie,Spider-Man,Spider-Man,0,2002,,121,"Action,Adventure,Sci-Fi",Willem Dafoe,1955.0,,"actor,soundtrack,producer",nm0000600,"nm0498278,nm0228492,nm0462895"
609,604,tt0145487,2,nm0000379,actress,,"[""Mary Jane Watson""]",movie,Spider-Man,Spider-Man,0,2002,,121,"Action,Adventure,Sci-Fi",Kirsten Dunst,1982.0,,"actress,producer,soundtrack",nm0000600,"nm0498278,nm0228492,nm0462895"
610,602,tt0145487,1,nm0001497,actor,,"[""Spider-Man"",""Peter Parker""]",movie,Spider-Man,Spider-Man,0,2002,,121,"Action,Adventure,Sci-Fi",Tobey Maguire,1975.0,,"actor,producer,director",nm0000600,"nm0498278,nm0228492,nm0462895"
611,606,tt0145487,4,nm0290556,actor,,"[""Harry Osborn""]",movie,Spider-Man,Spider-Man,0,2002,,121,"Action,Adventure,Sci-Fi",James Franco,1978.0,,"actor,producer,director",nm0000600,"nm0498278,nm0228492,nm0462895"
612,621,tt0145937,9,nm0277655,cinematographer,,,movie,Naqoyqatsi,Naqoyqatsi,0,2002,,89,"Documentary,Music",Russell Lee Fine,,,"cinematographer,producer,director",nm0716585,nm0716585
613,620,tt0145937,8,nm0001275,composer,,,movie,Naqoyqatsi,Naqoyqatsi,0,2002,,89,"Documentary,Music",Philip Glass,1937.0,,"composer,soundtrack,music_department",nm0716585,nm0716585
614,619,tt0145937,7,nm0007055,producer,producer,,movie,Naqoyqatsi,Naqoyqatsi,0,2002,,89,"Documentary,Music",Lawrence Taub,,,"producer,miscellaneous",nm0716585,nm0716585
615,618,tt0145937,6,nm0067270,producer,producer,,movie,Naqoyqatsi,Naqoyqatsi,0,2002,,89,"Documentary,Music",Joe Beirne,,,"miscellaneous,editorial_department,producer",nm0716585,nm0716585
616,617,tt0145937,5,nm0716585,director,,,movie,Naqoyqatsi,Naqoyqatsi,0,2002,,89,"Documentary,Music",Godfrey Reggio,1940.0,,"director,writer,producer",nm0716585,nm0716585
617,616,tt0145937,4,nm0000506,archive_footage,,"[""Self""]",movie,Naqoyqatsi,Naqoyqatsi,0,2002,,89,"Documentary,Music",Julia Louis-Dreyfus,1961.0,,"actress,producer,soundtrack",nm0716585,nm0716585
618,614,tt0145937,2,nm0000008,archive_footage,,"[""Self""]",movie,Naqoyqatsi,Naqoyqatsi,0,2002,,89,"Documentary,Music",Marlon Brando,1924.0,2004.0,"actor,soundtrack,director",nm0716585,nm0716585
619,613,tt0145937,10,nm1213219,editor,,,movie,Naqoyqatsi,Naqoyqatsi,0,2002,,89,"Documentary,Music",Jon Kane,,,"editor,director,art_department",nm0716585,nm0716585
620,612,tt0145937,1,nm0068643,self,,"[""Self""]",movie,Naqoyqatsi,Naqoyqatsi,0,2002,,89,"Documentary,Music",Belladonna,1981.0,,"actress,director,producer",nm0716585,nm0716585
621,615,tt0145937,3,nm0005056,archive_footage,,"[""Self""]",movie,Naqoyqatsi,Naqoyqatsi,0,2002,,89,"Documentary,Music",Elton John,1947.0,,"soundtrack,actor,composer",nm0716585,nm0716585
622,627,tt0146063,6,nm0188580,writer,,,movie,The Princess and the Pea,The Princess and the Pea,0,2002,,75,"Adventure,Animation,Family",Ken Cromar,,,"writer,miscellaneous",nm0841610,"nm0048194,nm0188580,nm0325982,nm0841610"
623,629,tt0146063,8,nm0431835,producer,producer,,movie,The Princess and the Pea,The Princess and the Pea,0,2002,,75,"Adventure,Animation,Family",Don A. Judd,,,"producer,actor",nm0841610,"nm0048194,nm0188580,nm0325982,nm0841610"
